Timestamp,Temperature (°C),Vibration (mm/s),Pressure (Pa),RPM,Maintenance Required,Temp_Change,Vib_Change
2019-01-01 14:00:00,0.07097031510213725,0.9076795497420654,0.4428431977228806,0.2021347565043362,0,0.07094416437373885,0.6822938108218743
2019-01-01 15:00:00,0.08706507752636128,0.7805481885561593,0.47059099073321153,0.8352234823215475,1,0.5092303059624796,0.4358168088231354
2019-01-01 16:00:00,0.020147851730660582,0.5432027194751808,0.3780721892493881,0.2555036691127418,0,0.4674461145834164,0.3805049546121957
2019-01-01 17:00:00,0.8326260772900727,0.13239427422882158,0.03435603483305982,0.9706470980653769,1,0.9100909496878493,0.2934511369848769
2019-01-01 18:00:00,0.7781578355598253,0.05197772919777578,0.10377964036083576,0.5523682454969979,0,0.47371232677541586,0.45926102254492535
2019-01-01 19:00:00,0.8700219138153951,0.7933377529027519,0.10895697794511605,0.43962641761174115,1,0.5473688888496888,0.8716763351759267
2019-01-01 20:00:00,0.97863837182394,0.5245145748241186,0.19365220214952394,0.27151434289526344,1,0.5558012208135804,0.36470760811794967
2019-01-01 21:00:00,0.7991616336406222,0.14722575708561322,0.6196759935242993,0.9973315543695797,0,0.41078913879001694,0.3102732370347591
2019-01-01 22:00:00,0.4614505186999236,0.6746270623759851,0.49116959483360834,0.24616410940627076,1,0.3311416610828123,0.7642993970857965
2019-01-01 23:00:00,0.7805304851067298,0.4584429265420819,0.2710253451103002,0.8152101400933954,1,0.6617382993223356,0.39112494330353154
2019-01-02 00:00:00,0.11821314711960396,0.6733051918406604,0.9233446623505852,0.4436290860573714,1,0.16775069988003904,0.6074491158884829
2019-01-02 01:00:00,0.6399090417226418,0.7609490160162905,0.14782180686816648,0.42895263509006,1,0.763725288210837,0.5436034975486357
2019-01-02 02:00:00,0.1432943787823795,0.13258617205680298,0.24048727303920714,0.6524349566377584,1,0.25115735516743776,0.18426967723903953
2019-01-02 03:00:00,0.9446857381896161,0.5110467938555,0.7733272550560351,0.7184789859906603,1,0.9045103613050093,0.6895522932103808
2019-01-02 04:00:00,0.5218251834735483,0.9646021815821533,0.29919342326718645,0.09139426284189456,1,0.2882815807054089,0.7272392175464756
2019-01-02 05:00:00,0.414628671873293,0.09118624594002633,0.7734611700756249,0.762508338892595,0,0.4471714841022069,0.06128777283534548
2019-01-02 06:00:00,0.2645081579204207,0.7061468986809762,0.7272407575378512,0.6190793862575049,0,0.4255656321341098,0.8082417739147427
2019-01-02 07:00:00,0.7742344032882469,0.8942153388492368,0.8868155406427833,0.8625750500333554,1,0.7577003498241148,0.5940024149382517
2019-01-02 08:00:00,0.45612098503402576,0.7241151584534958,0.1767403511739083,0.13342228152101399,0,0.3410061869964329,0.41425255439925257
2019-01-02 09:00:00,0.5684152132501319,0.7385263757821935,0.32555284705705656,0.06537691794529676,0,0.5576524311929032,0.5068511130239527
2019-01-02 10:00:00,0.018719119714575294,0.4447860875098214,0.12088861420454577,0.33889259506337555,0,0.22443874858748025,0.35220275195465245
2019-01-02 11:00:00,0.6176214113376692,0.4986278712973161,0.9018525049474126,0.754503002001334,1,0.8025872277686181,0.5266396662779528
2019-01-02 12:00:00,0.6120811134379303,0.7995776072812052,0.2193656336584775,0.048699132755170016,0,0.4983402704331648,0.6506528192879399
2019-01-02 13:00:00,0.6169198448400175,0.5472816408787602,0.4254199454526244,0.9006004002668445,1,0.5035645682240749,0.3730019248819793
2019-01-02 14:00:00,0.943764812629164,0.21800626180885685,0.6722174451890846,0.24082721814543018,0,0.6656468227871489,0.33436917511858355
2019-01-02 15:00:00,0.6818122792647829,0.05841208660583361,0.10661928023835276,0.5910607071380919,0,0.36927484086890294,0.41952507929336336
2019-01-02 16:00:00,0.3594694200254196,0.5165097904593585,0.016363431551369878,0.7051367578385589,1,0.3388772924194059,0.7295188161585581
2019-01-02 17:00:00,0.43700079980027384,0.5418602442290482,0.986984644185239,0.3955970647098065,0,0.5401545065762513,0.5123410585741104
2019-01-02 18:00:00,0.6976246703256457,0.18350046565830697,0.45001953967768227,0.28552368245496995,0,0.6323143480357857,0.3197729306293152
2019-01-02 19:00:00,0.06015870685970204,0.9073177446471495,0.28888223748228903,0.754503002001334,1,0.18025967131046444,0.8628723648246692
2019-01-02 20:00:00,0.6667572729411206,0.02719984641572004,0.20757117803452907,0.9326217478318878,0,0.8064611574475515,0.057924337928993985
2019-01-02 21:00:00,0.6706287929639612,0.5976875867198848,0.370437640152498,0.1414276184122748,0,0.5030777211283591,0.7859226779657809
2019-01-02 22:00:00,0.21032998716856066,0.8552681540936882,0.6306549148723279,0.6817878585723814,1,0.26943698871886523,0.6288876462331937
2019-01-02 23:00:00,0.1288660255797176,0.8503184685143172,0.7253876974208673,0.6611074049366242,0,0.4601239963526011,0.49713468506844294
2019-01-03 00:00:00,0.3153857045591437,0.3288243801165779,0.29380616336135645,0.2908605737158104,0,0.5950139076061062,0.2379026389372239
2019-01-03 01:00:00,0.36367268759403726,0.07942203468921509,0.4691456472737565,0.13075383589059364,0,0.5254343017437826,0.3744541123067311
2019-01-03 02:00:00,0.5701782013979668,0.6727571632252279,0.9535134230158588,0.29419613075383577,1,0.6050738033523082,0.7973888271831191
2019-01-03 03:00:00,0.4385705077972959,0.07674693839576076,0.9743876200997557,0.8138759172781854,1,0.4348840841450802,0.200506104560716
2019-01-03 04:00:00,0.988394789610983,0.14525042213890782,0.22841210642195797,0.9319546364242827,0,0.7778837482067639,0.5339977606809275
2019-01-03 05:00:00,0.10198199818989595,0.8094181460888411,0.5263334774048305,0.062041360907271415,1,0.05495196424856186,0.8329367462811642
2019-01-03 06:00:00,0.20882403988076215,0.3483841755292563,0.7278298145752391,0.7511674449633087,0,0.554908066070586,0.2682450450711465
2019-01-03 07:00:00,0.16125230624400455,0.6433271687674754,0.60807582138799,0.18679119412941958,1,0.4771836930226885,0.6476382861634925
2019-01-03 08:00:00,0.6530975921502791,0.8228783565869245,0.8413570061098525,0.981320880587058,1,0.7486999458077295,0.5897279619739928
2019-01-03 09:00:00,0.2532430838302069,0.1707803945109615,0.9917901143261698,0.5063375583722481,0,0.29986170384303484,0.1723580134964287
2019-01-03 10:00:00,0.46628238590439763,0.17467666235656082,0.06762915240442702,0.314876584389593,1,0.6083625941085493,0.501574099364338
2019-01-03 11:00:00,0.244376235393845,0.7995771413622125,0.006304960463275222,0.19212808539026016,0,0.3894322393493548,0.8132301572690649
2019-01-03 12:00:00,0.15891215086485766,0.44978426203323596,0.35605927940042204,0.5663775850567044,0,0.4581105293094079,0.3240722992940911
2019-01-03 13:00:00,0.11031311587894743,0.6410805362986776,0.18894125185108823,0.7605070046697798,1,0.47666659956308793,0.595622329960114
2019-01-03 14:00:00,0.6563191605814691,0.507874032930301,0.3766086372247006,0.5076717811874581,0,0.7759618336302705,0.432767948880201
2019-01-03 15:00:00,0.1381235540900907,0.17000934523503958,0.7758020048916494,0.296197464976651,0,0.2402945593855611,0.3300585601208115
2019-01-03 16:00:00,0.1965284835622485,0.7147497587931614,0.8017055941979976,0.12208138759172771,0,0.530527183137946,0.7730011708148599
2019-01-03 17:00:00,0.36868756120719226,0.4182072138396657,0.698457821840786,0.7745163442294861,0,0.5877854803952226,0.35079641645034926
2019-01-03 18:00:00,0.8209983627959596,0.35598664296866983,0.8983240868325595,0.6697798532354903,0,0.7288002121160265,0.46839282145151256
2019-01-03 19:00:00,0.09703799603731689,0.6213567219989675,0.7370004376163104,0.5617078052034689,0,0.1367226018112358,0.6327968765608448
2019-01-03 20:00:00,0.8379516424954419,0.7565982914773064,0.6923753132376689,0.2028018679119412,0,0.8740688264589956,0.5674908165065617
2019-01-03 21:00:00,0.09603503336039432,0.6064278671248073,0.4135244223063479,0.8438959306204136,1,0.12768430404252312,0.4242544659673512
2019-01-03 22:00:00,0.9764792905760193,0.5454429328982449,0.9470449298535462,0.24549699799866576,1,0.9443017394170976,0.4690129358383174
2019-01-03 23:00:00,0.4686230358822019,0.6382684419360188,0.06254320168229821,0.019346230820546984,0,0.24549888545350423,0.5462039686057057
2019-01-04 00:00:00,0.9767809422583988,0.42327703408063555,0.027989563489670743,0.8365577051367578,1,0.7569109243690846,0.39172352362433777
2019-01-04 01:00:00,0.6048302252671556,0.07968895044991199,0.4377757559141484,0.6817878585723814,1,0.3139071132120565,0.32718622691755994
2019-01-04 02:00:00,0.7392609883395405,0.9205987430578586,0.3865912946102661,0.9553035356904601,1,0.5687948845751009,0.9216362033766113
2019-01-04 03:00:00,0.03911903928123861,0.045794798203893095,0.18685428004710758,0.8759172781854568,0,0.14871163309308905,0.06059118902556909
2019-01-04 04:00:00,0.28276123326872127,0.623404142660524,0.7404209620094457,0.591727818545697,1,0.6237665992393511,0.7894967134332207
2019-01-04 05:00:00,0.12013546411867826,0.7292004896457589,0.006885705483896665,0.2895263509006003,1,0.4192710957953549,0.55271349003854
2019-01-04 06:00:00,0.2960957282956713,0.026438960543848797,0.8307433339993473,0.5943962641761172,0,0.5896988125407181,0.14693208675560493
2019-01-04 07:00:00,0.11866648304418881,0.6127191019245134,0.00858724224201346,0.4649766511007337,0,0.41181974699909185,0.7938482240021889
2019-01-04 08:00:00,0.31794077447756974,0.3972490845993601,0.9721448630851013,0.6497665110073382,0,0.6014339582418036,0.39148332953556375
2019-01-04 09:00:00,0.41422968869438415,0.6283312934107151,0.6679316324505473,0.7398265510340226,0,0.549596135740051,0.6155892276039677
2019-01-04 10:00:00,0.064081102237177,0.1817111187578309,0.9382122764098861,0.9419613075383587,0,0.3248812437471786,0.27547872679342356
2019-01-04 11:00:00,0.6924651062006439,0.8878683665446342,0.47402112663835094,0.31887925283522345,0,0.8174268857147576,0.8540095332882764
2019-01-04 12:00:00,0.5665825454048734,0.7696066438191651,0.8762574451658836,0.743162108072048,1,0.4377658371294411,0.4402681096483846
2019-01-04 13:00:00,0.2653421155624498,0.18028692711691158,0.6466770861296673,0.8799199466310873,0,0.34949922748436124,0.20386379095129908
2019-01-04 14:00:00,0.5232250474743252,0.6403802464505735,0.4821167346857713,0.22081387591727808,1,0.6309346930481088,0.7305203321587014
2019-01-04 15:00:00,0.09387693228894478,0.3357945723779072,0.8808861689476641,0.3288859239492995,0,0.28501605877242203,0.34675990611845176
2019-01-04 16:00:00,0.5759284699243234,0.9202323587511388,0.6484876582857249,0.6397598398932621,0,0.7437702499789136,0.7929236230275756
2019-01-04 17:00:00,0.9293115658898989,0.0509638794061331,0.2668852431827329,0.9072715143428952,0,0.6790048238463245,0.06336920780255512
2019-01-04 18:00:00,0.31852660289444756,0.47163072302834563,0.04789392745283205,0.3549032688458972,0,0.1936895873232018,0.7107338318798169
2019-01-04 19:00:00,0.667400998289801,0.9637874099992231,0.8738485589350153,0.2635090060040026,1,0.6767353635968251,0.7466115962457804
2019-01-04 20:00:00,0.13173786171161872,0.8676381849506102,0.47531748543052643,0.08205470313542351,1,0.23150225557839382,0.45136544801187645
2019-01-04 21:00:00,0.7163224454166375,0.12525829589250712,0.8854846783745698,0.35223482321547694,1,0.7953803910142279,0.12704928779433455
2019-01-04 22:00:00,0.2893609873021312,0.040115706258889244,0.41230837242569596,0.07338225483655769,0,0.2862173856884982,0.4568892182900587
2019-01-04 23:00:00,0.18313621834893867,0.2883937862310718,0.9237327481634532,0.35957304869913276,1,0.44766061201742435,0.6242191166158473
2019-01-05 00:00:00,0.5864959077784666,0.8706540413860343,0.5729103895531624,0.3362241494329553,0,0.7041606066501171,0.7918308111218681
2019-01-05 01:00:00,0.020036990001632615,0.3051879833933772,0.6135843515549846,0.8265510340226817,1,0.2160011593769256,0.21583494526303942
2019-01-05 02:00:00,0.8289459131918744,0.6946765845309619,0.8142791339289746,0.22481654436290854,1,0.9082943367349342,0.6950867751118679
2019-01-05 03:00:00,0.004623463461447264,0.43416850112278116,0.18608037585317483,0.4029352901934623,1,0.08620521785237384,0.3688806065928826
2019-01-05 04:00:00,0.677808138574812,0.8608429039046033,0.49053915142476434,0.7885256837891926,1,0.8399773613433908,0.7137487747282976
2019-01-05 05:00:00,0.2699610342930945,0.39046665217573395,0.7383576030180423,0.6677785190126749,1,0.2958386203530678,0.26355654462504174
2019-01-05 06:00:00,0.7351910464630447,0.08792171910306709,0.6181180912370099,0.34756504336224137,0,0.7353031134314416,0.34778406873093437
2019-01-05 07:00:00,0.9622070219812542,0.6274779654998954,0.1314552243676852,0.181454302868579,1,0.6153977707203939,0.7703994539955974
2019-01-05 08:00:00,0.2487041958951961,0.037268710464496715,0.7297272783033453,0.9953302201467643,1,0.14198641840191872,0.20341736884130207
2019-01-05 09:00:00,0.5761393287116847,0.21761207329215715,0.7164354594101923,0.9206137424949966,1,0.665943883115139,0.5901255215006321
2019-01-05 10:00:00,0.5920254267679217,0.312151859710162,0.7700000745590225,0.5830553702468312,0,0.5091252744836181,0.5470642927723969
2019-01-05 11:00:00,0.5722335309952042,0.43767900177103725,0.16040999272118128,0.6364242828552368,0,0.4911667102552741,0.5626155514128311
2019-01-05 12:00:00,0.22303025888380867,0.5902344371766995,0.7780254950880163,0.876584389593062,1,0.32535706894286137,0.5761799221600012
2019-01-05 13:00:00,0.9527665962807956,0.9928958660381181,0.024760373595861473,0.45363575717144744,0,0.8684427135212329,0.701697666771039
2019-01-05 14:00:00,0.447095178515724,0.6492331109376944,0.6050948627924999,0.6404269513008672,0,0.24659862594063597,0.32714875242790836
2019-01-05 15:00:00,0.8464162073510118,0.13421835561508683,0.7196888269215007,0.8839226150767178,0,0.7021277416290106,0.2411543453955024
2019-01-05 16:00:00,0.6994729243719331,0.8633854761195544,0.6367354224823316,0.4629753168779186,0,0.4271648954442807,0.865557226677796
2019-01-05 17:00:00,0.29739260418065316,0.9700313898649183,0.26600338101999554,0.2628418945963975,0,0.29874133856574586,0.5531398520867041
2019-01-05 18:00:00,0.8138022726353971,0.15411303575836374,0.7643945769334834,0.38692461641094045,0,0.7610644594583906,0.09014340582204938
2019-01-05 19:00:00,0.39647075684568267,0.835911900078168,0.9666709090851571,0.4382921947965309,0,0.29106462958298757,0.8417850787164216
2019-01-05 20:00:00,0.8811140108591464,0.641835333252365,0.9051613684395194,0.7971981320880587,0,0.7450747937618581,0.4022198081741748
2019-01-05 21:00:00,0.5812553503827946,0.0991305805707943,0.6961625918843728,0.20413609072715133,0,0.3501947428776405,0.2272578930603949
2019-01-05 22:00:00,0.8817462353466976,0.31230558445427076,0.08602317380636304,0.24549699799866576,0,0.6523814611929624,0.6066023499055226
2019-01-05 23:00:00,0.6925245825287754,0.3164144654732859,0.5557372885679586,0.735156771180787,0,0.4058840234350374,0.5016808010296321
2019-01-06 00:00:00,0.7252503647869675,0.42305204482375663,0.1726057388815745,0.7358238825883922,0,0.5176015512545508,0.553135669402254
2019-01-06 01:00:00,0.5012993039985394,0.18644401044858228,0.8233572157930711,0.4756504336224149,1,0.3884029311224829,0.3808750422689987
2019-01-06 02:00:00,0.9561015346315649,0.2618960227868241,0.21823051851216935,0.6731154102735156,0,0.7300542761400906,0.53748493676004
2019-01-06 03:00:00,0.6439786041896907,0.9144967575588409,0.6153560115276422,0.9306204136090727,0,0.34402150676617393,0.8271317578700841
2019-01-06 04:00:00,0.423822649252116,0.8141664859669803,0.2168780757083244,0.5303535690460307,0,0.3903132025492527,0.4492671555040839
2019-01-06 05:00:00,0.6063780659176599,0.07540393175069045,0.3383820647701121,0.4623082054703135,1,0.5930184910554122,0.12886467696023896
2019-01-06 06:00:00,0.019122555711390987,0.33507208944438044,0.5479038529807712,0.4783188792528351,1,0.20553316774417824,0.6299353205611995
2019-01-06 07:00:00,0.3015308610564782,0.5498970449276962,0.6477315918496975,0.1414276184122748,1,0.6432795714102721,0.6074303916516148
2019-01-06 08:00:00,0.6601634718880638,0.07642695614405026,0.854582870025375,0.7898599066044029,1,0.6816471739274657,0.26200387711818207
2019-01-06 09:00:00,0.29003256502803065,0.6864659239557837,0.9661409896020414,0.3909272848565709,0,0.31482311698966225,0.8057717859569744
2019-01-06 10:00:00,0.6180013791667791,0.4782801218027305,0.14244273807832997,0.6884589726484321,0,0.6662125122972958,0.3951389726772194
2019-01-06 11:00:00,0.4287367660132093,0.17084715464417108,0.24038611604696491,0.028685790527017918,0,0.4058623992946583,0.3453309687249497
2019-01-06 12:00:00,0.1354144109557045,0.6308269806210198,0.37015070523614835,0.9119412941961306,0,0.35348480064386995,0.7304633745865189
2019-01-06 13:00:00,0.29823805917523605,0.19240156109730083,0.6924099426173891,0.7478318879252833,0,0.5830864799486398,0.27959133188233165
2019-01-06 14:00:00,0.5699463197690344,0.2594647565362874,0.07382641045430827,0.2148098732488325,0,0.6378936900786756,0.5332749401797873
2019-01-06 15:00:00,0.5908561462497517,0.15048771226866522,0.19917300514045078,0.6470980653769179,0,0.511653974668088,0.4449277017011988
2019-01-06 16:00:00,0.5743070699989035,0.4884592775283483,0.11989835074750754,0.5577051367578384,0,0.4927989876457464,0.6692325280260858
2019-01-06 17:00:00,0.6531900952833622,0.4170144818730523,0.44769343736838874,0.2968645763842561,0,0.5408348590875095,0.4637635685707118
2019-01-06 18:00:00,0.6520924417020051,0.6686175928534968,0.3955324178420039,0.5843895930620412,1,0.5005764811830699,0.6258878107049101
2019-01-06 19:00:00,0.4313867509193139,0.3295392268245229,0.8679411020483858,0.9599733155436957,1,0.3900364923023009,0.3294494656923814
2019-01-06 20:00:00,0.8965588691050657,0.6812001601293193,0.44551212177945754,0.48165443629086047,1,0.7352739724197959,0.6761026496830344
2019-01-06 21:00:00,0.36752415065431965,0.31282946399608685,0.6619294878489708,0.06404269513008665,0,0.23483867839534284,0.3147488695239855
2019-01-06 22:00:00,0.43583366097444043,0.18715229949869414,0.6707902628619111,0.248165443629086,0,0.5355126666874336,0.4365466093610635
2019-01-06 23:00:00,0.8919351913420306,0.20939994522692426,0.016207298466293096,0.09139426284189456,1,0.730708280337942,0.5107838889039885
2019-01-07 00:00:00,0.8061977233653901,0.5418752810523718,0.7464478831119967,0.42628418945963975,0,0.4579729213982908,0.6664742001950812
2019-01-07 01:00:00,0.7038826493043542,0.46832961123023764,0.18852324836652556,0.9006004002668445,0,0.4496285619859858,0.46270922763513656
2019-01-07 02:00:00,0.10016390294806343,0.352705797616583,0.23261899507130934,0.7805203468979319,1,0.19724637658590882,0.44159196597677136
2019-01-07 03:00:00,0.9194970546080674,0.6253277839997718,0.019777882255501922,0.2428285523682454,1,0.9135413855853445,0.6364363057583867
2019-01-07 04:00:00,0.7142363437150416,0.97099230299855,0.8432251782466107,0.3362241494329553,1,0.3978107428580859,0.6730932999707575
2019-01-07 05:00:00,0.9988689479051438,0.9294825948704608,0.1826560833050399,0.03535690460306862,1,0.644399175103875,0.47878673782480524
2019-01-07 06:00:00,0.14938997205183258,0.02387832915473706,0.6889771664775566,0.5777184789859905,0,0.07354264796950122,0.04513379532441386
2019-01-07 07:00:00,0.8681356446883985,0.043375297299965476,0.3663293983291993,0.15210140093395597,1,0.862910548233059,0.5094034387932174
2019-01-07 08:00:00,0.16243583487630353,0.009149103546645068,0.7579344484528736,0.7311541027351566,1,0.14591407671148038,0.48244202926557106
2019-01-07 09:00:00,0.6155452823558949,0.5004077597382859,0.7342737886667621,0.7284856571047363,0,0.7292022115556481,0.7461609121320427
2019-01-07 10:00:00,0.12375922819289276,0.793616780514126,0.9092389075300895,0.7104736490993996,1,0.2535878416257207,0.6467680778582526
2019-01-07 11:00:00,0.8480159153710993,0.20943986175242804,0.7461725572244671,0.7678452301534354,0,0.8656845245133361,0.2064447462877534
2019-01-07 12:00:00,0.8073227993615866,0.38930872937228733,0.7249031211869124,0.735156771180787,0,0.4806460540806929,0.5898873921879794
2019-01-07 13:00:00,0.5690820660122344,0.09623970089170453,0.14056625862794547,0.5603735823882589,1,0.3812102060012879,0.35253962918797777
2019-01-07 14:00:00,0.40714932232625967,0.32050206561241706,0.08488370140970147,0.03268845897264838,0,0.41961993105688944,0.612166632899104
2019-01-07 15:00:00,0.06910107572027102,0.9017068085504776,0.13264429999786298,0.15877251501000667,0,0.3309719654240949,0.7913010936567071
2019-01-07 16:00:00,0.697422228412617,0.3681429943107972,0.3897991236923328,0.9146097398265508,1,0.8173952494463432,0.2318453480070008
2019-01-07 17:00:00,0.4535130890549628,0.8762412039045488,0.5646505264541526,0.0807204803202134,0,0.37835700652318793,0.7546119801535853
2019-01-07 18:00:00,0.7220513821406678,0.993165264338499,0.45433451480472264,0.2568378919279519,1,0.6362980828433367,0.558298024321233
2019-01-07 19:00:00,0.8663917484543553,0.5622135372604412,0.6730650705597698,0.4843228819212807,1,0.5737828961527562,0.28334206574813914
2019-01-07 20:00:00,0.9755412419219212,0.5558621192060346,0.9052236490423891,0.9286190793862573,0,0.5560695248996427,0.49643121412644947
2019-01-07 21:00:00,0.8558117651325781,0.13648885078388837,0.41944850390706456,0.7451634422948631,0,0.4408629999032669,0.2891528102108434
2019-01-07 22:00:00,0.011642734760003215,0.5151964253888937,0.5738574871898532,0.2281521014009339,1,0.07621541587853714,0.6896762285021542
2019-01-07 23:00:00,0.35993962836367843,0.933791588945974,0.8227217820114037,0.71581054036024,1,0.6764446773248457,0.7096941422436825
2019-01-08 00:00:00,0.7299870950022431,0.1847048117223672,0.2784970029606306,0.9886591060707136,0,0.6873928563262488,0.12368338094715858
2019-01-08 01:00:00,0.1715734409455678,0.3300242878088957,0.6259090389609163,0.8025350233488991,1,0.2200507532510964,0.5725484966140335
2019-01-08 02:00:00,0.5210133912149761,0.9519825807721458,0.8045652737024236,0.5563709139426284,0,0.6770200363724035,0.8117535970668655
2019-01-08 03:00:00,0.054270667162547914,0.4766041770407363,0.6613168158619107,0.05070046697798525,0,0.2661934341497426,0.26104617360639804
2019-01-08 04:00:00,0.19994296944019596,0.308371135779979,0.5388560180683433,0.7898599066044029,0,0.5744533278387838,0.4151895934915989
2019-01-08 05:00:00,0.018451088410450067,0.34540096268044196,0.6193538586687204,0.6831220813875917,0,0.4097748140381725,0.5182024477938962
2019-01-08 06:00:00,0.7937002566928968,0.742918294502014,0.9235540462948411,0.7758505670446963,0,0.8913516556716454,0.6991160594709481
2019-01-08 07:00:00,0.2238733939780304,0.6803410661682197,0.3392044510893921,0.9499666444296196,0,0.21430589994678062,0.46821382997789535
2019-01-08 08:00:00,0.3453118622896594,0.781322088432393,0.1263048116827754,0.2348232154769846,1,0.5622551962435989,0.5502968798237818
2019-01-08 09:00:00,0.9280965469625901,0.5408998678445482,0.12045413115026182,0.25283522348232146,0,0.7944744095140557,0.37896086162771947
2019-01-08 10:00:00,0.7044085173809276,0.5614116030877871,0.5630264420023767,0.409606404269513,1,0.38853532821979186,0.5099127079862018
2019-01-08 11:00:00,0.03176948204081098,0.9948048290721895,0.5404341541789988,0.33155436957971973,1,0.16255526019954936,0.717120671271742
2019-01-08 12:00:00,0.16463726472824636,0.7002758224041603,0.23249061429484286,0.7398265510340226,1,0.568008156381657,0.3518069271573805
2019-01-08 13:00:00,0.6214646789421108,0.2558340668980748,0.05995276636089031,0.6577718478985989,1,0.7310736549085561,0.27657198431334806
2019-01-08 14:00:00,0.577210684138808,0.5806380602730329,0.04349288573062893,0.6891260840560373,0,0.4788536811453144,0.6626242740528887
2019-01-08 15:00:00,0.23784284737557937,0.40971141905892494,0.8843017928167702,0.6677785190126749,1,0.33030774801580953,0.4138377882575161
2019-01-08 16:00:00,0.9342298310039963,0.5185721335640535,0.12294180727806658,0.3509006004002667,0,0.8516562732718767,0.5542513680175594
2019-01-08 17:00:00,0.6139515234311423,0.5310834821449095,0.0749529021423534,0.790527018012008,1,0.3399164871645895,0.5058976483068895
2019-01-08 18:00:00,0.5356109674754903,0.8912634640318434,0.8176144613261132,0.4236157438292193,0,0.4616961666081303,0.6803780041017237
2019-01-08 19:00:00,0.589893270366441,0.7008859902820342,0.758947891927253,0.09939959973315537,0,0.52845205372896,0.40407622838062296
2019-01-08 20:00:00,0.7301185745194874,0.8577178680807921,0.1773803446418869,0.8859239492995329,1,0.5717115743046222,0.5783260898576392
2019-01-08 21:00:00,0.3119020199138254,0.38996688560533044,0.8627410406622689,0.5843895930620412,1,0.29061914415303414,0.26487405753679344
2019-01-08 22:00:00,0.3981862403243037,0.2256468954387944,0.27832168134921886,0.9419613075383587,0,0.5445602602037928,0.4171533902847425
2019-01-08 23:00:00,0.20979112414844092,0.5168804886555807,0.9076034399094182,0.21414276184122738,0,0.4063000617202801,0.6457766933319207
2019-01-09 00:00:00,0.18613814589788058,0.6781140885381196,0.22324754926422674,0.6511007338225482,1,0.4892232294081811,0.580535130195805
2019-01-09 01:00:00,0.9443891831001447,0.9530294954764595,0.4198215933771703,0.7111407605070045,1,0.8827956244601165,0.6375872776785301
2019-01-09 02:00:00,0.7395482311343551,0.6597755456057414,0.2537649571044529,0.2548365577051367,1,0.39802202905571593,0.35244682487129825
2019-01-09 03:00:00,0.490432703818966,0.3448692936476573,0.03755359421811022,0.01200800533689117,1,0.37573636442697295,0.34158043943969996
2019-01-09 04:00:00,0.22736366371398642,0.25636873660004345,0.8350492893257941,0.3302201467645096,1,0.3687128457604183,0.45520399479557777
2019-01-09 05:00:00,0.25430806369913395,0.49654408556015306,0.6333551474084143,0.8118745830553701,1,0.514691485027822,0.6201526945850405
2019-01-09 06:00:00,0.05796218798797992,0.7762365855669642,0.9102374481089246,0.3082054703135423,1,0.4022980366494991,0.6399847010247948
2019-01-09 07:00:00,0.4343852243927804,0.07773321766908785,0.6625065573602491,0.006671114076050699,1,0.6906020075943429,0.14906907988853874
2019-01-09 08:00:00,0.3117528923360897,0.7268730243771719,0.02554865383127236,0.07004669779853234,0,0.43940184395895643,0.8253948627287737
2019-01-09 09:00:00,0.6963368415167766,0.9069443192390769,0.349569013365171,0.45897264843228813,0,0.6947098135699337,0.589988981960053
